年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),平均湿度(％),平均湿度(％),平均湿度(％),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時)
2022/6/28,33.2,8,1,25.1,8,1,28.7,8,1,0,1,8,1,0,1,8,1,70,8,1,晴時々薄曇,8,1,晴,8,1
2022/6/29,33.6,8,1,26.3,8,1,29.2,8,1,0,1,8,1,0,1,8,1,67,8,1,晴,8,1,快晴,8,1
2022/6/30,34.9,8,1,26.5,8,1,30.1,8,1,0,1,8,1,0,1,8,1,62,8,1,晴,8,1,快晴,8,1
2022/7/1,38.4,8,1,26.2,8,1,31.1,8,1,0,1,8,1,0,1,8,1,61,8,1,晴後一時薄曇,8,1,晴,8,1
2022/7/2,34.0,8,1,26.4,8,1,29.3,8,1,0,1,8,1,0,1,8,1,70,8,1,晴後一時薄曇,8,1,曇後時々雨,8,1
2022/7/3,30.7,8,1,26.7,8,1,27.9,8,1,1.5,0,8,1,0,1,8,1,79,8,1,曇時々雨,8,1,雨時々曇,8,1
2022/7/4,27.5,8,1,25.3,8,1,26.3,8,1,4.5,0,8,1,0,1,8,1,87,8,1,雨,8,1,雨時々曇,8,1
2022/7/5,30.1,8,1,23.9,8,1,25.8,8,1,44.0,0,8,1,0,1,8,1,90,8,1,雨時々曇,8,1,雨後曇,8,1
2022/7/6,33.1,8,1,24.2,8,1,28.4,8,1,0.0,0,8,1,0,1,8,1,75,8,1,晴一時曇,8,1,晴,8,1
2022/7/7,34.4,8,1,24.8,8,1,29.1,8,1,0,1,8,1,0,1,8,1,65,8,1,晴,8,1,薄曇時々晴,8,1
2022/7/8,31.2,8,1,25.9,8,1,28.0,8,1,0.0,0,8,1,0,1,8,1,75,8,1,曇,8,1,曇,8,1
2022/7/9,32.8,8,1,24.4,8,1,28.2,8,1,26.0,0,8,1,0,1,8,1,77,8,1,晴一時曇,8,1,大雨時々曇、雷を伴う,8,1
2022/7/10,32.1,8,1,23.8,8,1,27.4,8,1,9.0,0,8,1,0,1,8,1,80,8,1,曇後晴,8,1,晴後時々曇,8,1
2022/7/11,32.0,8,1,26.0,8,1,28.4,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇一時雨,8,1,曇後時々雨、雷を伴う,8,1
2022/7/12,28.7,8,1,23.5,8,1,26.3,8,1,45.5,0,8,1,0,1,8,1,84,8,1,雨後曇,8,1,曇一時雨後一時晴,8,1
2022/7/13,31.0,8,1,24.3,8,1,27.3,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇一時晴,8,1,曇,8,1
2022/7/14,28.9,8,1,24.9,8,1,26.0,8,1,2.0,0,8,1,0,1,8,1,80,8,1,雨時々曇,8,1,曇一時雨,8,1
2022/7/15,32.1,8,1,24.5,8,1,27.3,8,1,0.5,0,8,1,0,1,8,1,80,8,1,曇一時晴,8,1,曇一時晴,8,1
2022/7/16,29.0,8,1,24.9,8,1,26.4,8,1,0.5,0,8,1,0,1,8,1,78,8,1,曇一時雨,8,1,曇一時雨後時々晴,8,1
2022/7/17,31.6,8,1,24.8,8,1,27.7,8,1,0.0,0,8,1,0,1,8,1,71,8,1,晴時々曇,8,1,晴後曇時々雨,8,1
2022/7/18,32.9,8,1,25.3,8,1,28.5,8,1,1.0,0,8,1,0,1,8,1,67,8,1,曇,8,1,雨時々曇,8,1
2022/7/19,29.3,8,1,26.4,8,1,27.6,8,1,19.0,0,8,1,0,1,8,1,86,8,1,雨後時々曇,8,1,曇時々晴,8,1
2022/7/20,32.8,8,1,25.7,8,1,28.7,8,1,0.0,0,8,1,0,1,8,1,69,8,1,晴一時曇,8,1,晴時々曇,8,1
2022/7/21,32.6,8,1,25.7,8,1,28.3,8,1,0.0,0,8,1,0,1,8,1,66,8,1,曇一時雨,8,1,曇時々晴一時雨,8,1
2022/7/22,31.6,8,1,24.7,8,1,28.0,8,1,13.5,0,8,1,0,1,8,1,70,8,1,晴,8,1,曇一時晴,8,1
2022/7/23,31.5,8,1,24.3,8,1,27.2,8,1,0.0,0,8,1,0,1,8,1,62,8,1,晴一時曇,8,1,晴,8,1
2022/7/24,33.2,8,1,22.9,8,1,28.0,8,1,0,1,8,1,0,1,8,1,61,8,1,晴,8,1,晴後曇,8,1
2022/7/25,34.7,8,1,26.6,8,1,30.1,8,1,0,1,8,1,0,1,8,1,62,8,1,晴一時曇,8,1,晴時々薄曇,8,1
2022/7/26,37.0,8,1,27.0,8,1,31.2,8,1,0.0,0,8,1,0,1,8,1,64,8,1,晴時々薄曇,8,1,曇一時晴,8,1
2022/7/27,32.9,8,1,28.1,8,1,29.7,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇一時雨後晴、雷を伴う,8,1,晴,8,1
2022/7/28,35.4,8,1,26.8,8,1,30.0,8,1,0.0,0,8,1,0,1,8,1,70,8,1,曇時々晴,8,1,晴,8,1
2022/7/29,35.6,8,1,26.6,8,1,30.2,8,1,7.0,0,8,1,0,1,8,1,68,8,1,晴一時曇、雷を伴う,8,1,晴一時雨、雷を伴う,8,1
2022/7/30,35.5,8,1,26.3,8,1,30.4,8,1,0.0,0,8,1,0,1,8,1,65,8,1,曇,8,1,晴,8,1
2022/7/31,35.2,8,1,27.2,8,1,30.7,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,晴一時曇,8,1
2022/8/1,35.0,8,1,27.8,8,1,31.1,8,1,0,1,8,1,0,1,8,1,63,8,1,薄曇,8,1,晴,8,1
2022/8/2,35.5,8,1,27.9,8,1,30.9,8,1,0,1,8,1,0,1,8,1,64,8,1,薄曇一時晴,8,1,晴時々薄曇,8,1
2022/8/3,35.8,8,1,27.2,8,1,31.0,8,1,3.5,0,8,1,0,1,8,1,67,8,1,晴後一時曇,8,1,曇一時雨後晴,8,1
2022/8/4,34.2,8,1,26.5,8,1,29.9,8,1,2.5,0,8,1,0,1,8,1,72,8,1,晴時々曇,8,1,曇一時雨、雷を伴う,8,1
2022/8/5,32.1,8,1,26.0,8,1,28.5,8,1,1.5,0,8,1,0,1,8,1,78,8,1,曇時々晴一時雨、雷を伴う,8,1,晴後時々曇,8,1
2022/8/6,33.4,8,1,25.1,8,1,28.8,8,1,16.0,0,8,1,0,1,8,1,77,8,1,曇一時雨後晴、雷を伴う,8,1,晴一時雨,8,1
2022/8/7,34.7,8,1,26.3,8,1,30.1,8,1,0.0,0,8,1,0,1,8,1,71,8,1,晴一時曇,8,1,晴一時曇、雷を伴う,8,1
2022/8/8,34.9,8,1,27.4,8,1,30.8,8,1,0,1,8,1,0,1,8,1,68,8,1,晴後一時薄曇,8,1,晴,8,1
2022/8/9,35.6,8,1,28.7,8,1,31.2,8,1,0,1,8,1,0,1,8,1,65,8,1,晴時々曇,8,1,薄曇,8,1
2022/8/10,35.8,8,1,28.7,8,1,31.3,8,1,0,1,8,1,0,1,8,1,65,8,1,薄曇,8,1,曇,8,1
2022/8/11,35.5,8,1,28.2,8,1,31.1,8,1,0,1,8,1,0,1,8,1,65,8,1,晴一時薄曇,8,1,曇一時晴,8,1
2022/8/12,34.0,8,1,28.3,8,1,30.6,8,1,0.5,0,8,1,0,1,8,1,69,8,1,曇後一時晴,8,1,晴一時雨,8,1
2022/8/13,34.7,8,1,27.5,8,1,30.4,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇時々晴,8,1,曇,8,1
2022/8/14,34.2,8,1,28.8,8,1,30.8,8,1,0,1,8,1,0,1,8,1,69,8,1,曇一時晴,8,1,晴,8,1
2022/8/15,36.3,8,1,28.5,8,1,31.6,8,1,0,1,8,1,0,1,8,1,67,8,1,晴一時薄曇,8,1,晴後一時雨,8,1
2022/8/16,35.6,8,1,27.2,8,1,30.9,8,1,8.0,0,8,1,0,1,8,1,72,8,1,曇一時雨,8,1,曇時々雨、雷を伴う,8,1
2022/8/17,29.0,8,1,26.1,8,1,27.2,8,1,5.5,0,8,1,0,1,8,1,87,8,1,曇時々雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2022/8/18,31.1,8,1,23.2,8,1,27.5,8,1,7.0,0,8,1,0,1,8,1,73,8,1,曇時々雨後晴,8,1,曇後時々晴,8,1
2022/8/19,32.5,8,1,24.3,8,1,28.4,8,1,0,1,8,1,0,1,8,1,62,8,1,晴一時曇,8,1,曇一時晴,8,1
2022/8/20,33.5,8,1,27.4,8,1,29.7,8,1,1.0,0,8,1,0,1,8,1,70,8,1,曇後一時雨,8,1,雨後時々曇、雷を伴う,8,1
2022/8/21,33.5,8,1,24.8,8,1,28.2,8,1,21.0,0,8,1,0,1,8,1,81,8,1,曇時々雨後晴,8,1,晴時々曇,8,1
2022/8/22,34.2,8,1,26.3,8,1,29.4,8,1,0.5,0,8,1,0,1,8,1,77,8,1,曇時々晴後一時雨,8,1,曇一時雨,8,1
2022/8/23,34.5,8,1,26.7,8,1,30.1,8,1,0,1,8,1,0,1,8,1,72,8,1,晴後曇,8,1,曇,8,1
2022/8/24,33.0,8,1,27.2,8,1,28.8,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇,8,1,曇一時晴,8,1
2022/8/25,32.1,8,1,26.1,8,1,29.1,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇後時々晴,8,1,曇一時雨,8,1
2022/8/26,32.7,8,1,26.4,8,1,29.0,8,1,0.0,0,8,1,0,1,8,1,63,8,1,曇後一時晴,8,1,晴後曇,8,1
2022/8/27,31.3,8,1,26.8,8,1,28.6,8,1,0.0,0,8,1,0,1,8,1,63,8,1,曇後晴,8,1,曇一時晴,8,1
2022/8/28,30.6,8,1,22.8,8,1,26.4,8,1,0.0,0,8,1,0,1,8,1,57,8,1,曇後時々晴,8,1,晴,8,1
2022/8/29,34.3,8,1,21.6,8,1,27.3,8,1,0,1,8,1,0,1,8,1,61,8,1,晴後時々薄曇,8,1,晴後曇,8,1
2022/8/30,32.3,8,1,24.7,8,1,27.1,8,1,6.5,0,8,1,0,1,8,1,80,8,1,曇一時雨,8,1,曇時々雨後晴、雷を伴う,8,1
2022/8/31,34.5,8,1,25.2,8,1,29.7,8,1,0.0,0,8,1,0,1,8,1,75,8,1,晴時々薄曇,8,1,晴後雨時々曇、雷を伴う,8,1
2022/9/1,31.4,8,1,24.1,8,1,27.3,8,1,20.5,0,8,1,0,1,8,1,86,8,1,曇時々雨,8,1,雨時々曇、雷を伴う,8,1
2022/9/2,32.9,8,1,22.1,8,1,26.5,8,1,21.5,0,8,1,0,1,8,1,80,8,1,晴時々曇一時雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2022/9/3,32.6,8,1,23.4,8,1,26.6,8,1,17.5,0,8,1,0,1,8,1,81,8,1,晴後曇一時雨,8,1,曇一時雨後晴,8,1
2022/9/4,33.5,8,1,24.0,8,1,28.3,8,1,0.0,0,8,1,0,1,8,1,75,8,1,晴後一時曇,8,1,晴一時曇,8,1
2022/9/5,34.8,8,1,24.8,8,1,29.3,8,1,0.0,0,8,1,0,1,8,1,63,8,1,晴一時曇,8,1,薄曇時々晴,8,1
2022/9/6,34.7,8,1,24.3,8,1,29.5,8,1,1.0,0,8,1,0,1,8,1,66,8,1,晴後曇一時雨,8,1,雨時々曇,8,1
2022/9/7,30.5,8,1,21.9,8,1,25.9,8,1,2.5,0,8,1,0,1,8,1,72,8,1,曇一時晴,8,1,曇,8,1
2022/9/8,29.0,8,1,22.6,8,1,25.4,8,1,39.0,0,8,1,0,1,8,1,78,8,1,曇後一時雨,8,1,大雨,8,1
2022/9/9,29.0,8,1,22.8,8,1,25.5,8,1,5.0,0,8,1,0,1,8,1,86,8,1,曇時々雨,8,1,曇時々雨後時々晴,8,1
2022/9/10,32.8,8,1,24.1,8,1,27.5,8,1,0.5,0,8,1,0,1,8,1,74,8,1,晴時々曇,8,1,晴,8,1
2022/9/11,34.6,8,1,24.5,8,1,28.8,8,1,0,1,8,1,0,1,8,1,67,8,1,晴,8,1,晴後一時薄曇,8,1
2022/9/12,33.9,8,1,25.4,8,1,29.6,8,1,0,1,8,1,0,1,8,1,62,8,1,晴一時薄曇,8,1,晴後一時薄曇,8,1
2022/9/13,34.8,8,1,26.2,8,1,29.8,8,1,0,1,8,1,0,1,8,1,63,8,1,薄曇後晴,8,1,晴一時薄曇,8,1
2022/9/14,34.0,8,1,26.2,8,1,29.6,8,1,0,1,8,1,0,1,8,1,67,8,1,薄曇時々晴,8,1,晴後薄曇,8,1
2022/9/15,33.6,8,1,25.7,8,1,28.9,8,1,0,1,8,1,0,1,8,1,66,8,1,薄曇後晴,8,1,晴後時々曇,8,1
2022/9/16,33.2,8,1,24.3,8,1,27.8,8,1,0,1,8,1,0,1,8,1,58,8,1,晴後薄曇,8,1,曇,8,1
2022/9/17,28.0,8,1,24.6,8,1,26.4,8,1,3.5,0,8,1,0,1,8,1,73,8,1,曇,8,1,曇一時雨,8,1
2022/9/18,32.6,8,1,24.8,8,1,28.8,8,1,0,1,8,1,0,1,8,1,72,8,1,曇,8,1,曇,8,1
2022/9/19,32.1,8,1,24.4,8,1,28.9,8,1,16.0,0,8,1,0,1,8,1,70,8,1,曇一時雨,8,1,大雨時々曇,8,1
2022/9/20,24.8,8,1,19.8,8,1,22.3,8,1,16.0,0,8,1,0,1,8,1,64,8,1,曇,8,1,曇後一時雨,8,1
2022/9/21,24.1,8,1,19.2,8,1,21.2,8,1,0.0,0,8,1,0,1,8,1,60,8,1,曇時々晴,8,1,曇時々晴後一時雨,8,1
2022/9/22,27.4,8,1,19.4,8,1,22.8,8,1,2.0,0,8,1,0,1,8,1,72,8,1,曇一時雨,8,1,曇後雨,8,1
2022/9/23,24.0,8,1,22.1,8,1,23.0,8,1,17.0,0,8,1,0,1,8,1,90,8,1,雨後曇,8,1,曇一時晴,8,1
2022/9/24,29.7,8,1,20.1,8,1,24.3,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,晴後一時曇,8,1
2022/9/25,28.9,8,1,17.9,8,1,23.4,8,1,0,1,8,1,0,1,8,1,59,8,1,晴,8,1,晴,8,1
2022/9/26,31.3,8,1,20.3,8,1,25.7,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,晴後曇,8,1
2022/9/27,29.0,8,1,20.3,8,1,23.6,8,1,18.5,0,8,1,0,1,8,1,75,8,1,曇後雨,8,1,曇一時雨,8,1
2022/9/28,27.3,8,1,20.6,8,1,23.2,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇,8,1,曇,8,1
2022/9/29,27.3,8,1,21.0,8,1,23.4,8,1,0.0,0,8,1,0,1,8,1,64,8,1,曇一時晴後一時雨,8,1,晴一時曇,8,1
2022/9/30,30.0,8,1,19.5,8,1,24.1,8,1,0,1,8,1,0,1,8,1,65,8,1,晴,8,1,晴,8,1
2022/10/1,29.2,8,1,19.8,8,1,24.2,8,1,0,1,8,1,0,1,8,1,60,8,1,晴,8,1,晴後一時薄曇,8,1
2022/10/2,30.5,8,1,19.3,8,1,24.6,8,1,0,1,8,1,0,1,8,1,57,8,1,晴,8,1,晴一時曇,8,1
2022/10/3,29.6,8,1,20.5,8,1,24.9,8,1,0.0,0,8,1,0,1,8,1,64,8,1,曇一時晴,8,1,曇,8,1
2022/10/4,30.5,8,1,22.7,8,1,26.6,8,1,0.0,0,8,1,0,1,8,1,67,8,1,薄曇一時晴,8,1,曇時々雨,8,1
2022/10/5,26.8,8,1,17.8,8,1,21.0,8,1,2.5,0,8,1,0,1,8,1,67,8,1,曇後時々晴,8,1,晴後薄曇,8,1
2022/10/6,22.2,8,1,17.5,8,1,19.1,8,1,0.0,0,8,1,0,1,8,1,54,8,1,曇一時雨後一時晴,8,1,曇後雨,8,1
2022/10/7,18.3,8,1,15.0,8,1,16.7,8,1,33.0,0,8,1,0,1,8,1,92,8,1,雨後一時曇,8,1,曇一時雨,8,1
2022/10/8,21.8,8,1,14.9,8,1,18.2,8,1,0,1,8,1,0,1,8,1,65,8,1,曇後時々晴,8,1,晴後曇,8,1
2022/10/9,20.1,8,1,14.4,8,1,16.5,8,1,20.0,0,8,1,0,1,8,1,82,8,1,曇後雨,8,1,雨,8,1
2022/10/10,20.9,8,1,16.9,8,1,18.9,8,1,24.5,0,8,1,0,1,8,1,82,8,1,曇時々雨,8,1,晴一時曇,8,1
2022/10/11,22.8,8,1,14.4,8,1,18.5,8,1,0,1,8,1,0,1,8,1,51,8,1,曇時々晴,8,1,曇,8,1
2022/10/12,20.0,8,1,15.5,8,1,17.7,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇後時々雨,8,1,晴一時曇,8,1
2022/10/13,25.4,8,1,15.8,8,1,20.2,8,1,0,1,8,1,0,1,8,1,67,8,1,晴,8,1,晴,8,1
2022/10/14,27.1,8,1,16.7,8,1,21.2,8,1,0,1,8,1,0,1,8,1,66,8,1,晴,8,1,快晴,8,1
2022/10/15,27.5,8,1,17.0,8,1,21.5,8,1,0,1,8,1,0,1,8,1,66,8,1,快晴,8,1,晴,8,1
2022/10/16,28.5,8,1,17.4,8,1,22.8,8,1,0.0,0,8,1,0,1,8,1,69,8,1,晴,8,1,曇後雨,8,1
2022/10/17,22.8,8,1,18.8,8,1,20.4,8,1,6.0,0,8,1,0,1,8,1,90,8,1,雨一時曇,8,1,雨後曇,8,1
2022/10/18,22.9,8,1,14.6,8,1,18.2,8,1,0,1,8,1,0,1,8,1,67,8,1,晴時々曇,8,1,晴,8,1
2022/10/19,22.2,8,1,12.2,8,1,16.7,8,1,0,1,8,1,0,1,8,1,53,8,1,晴,8,1,快晴,8,1
2022/10/20,22.9,8,1,12.0,8,1,16.9,8,1,0,1,8,1,0,1,8,1,57,8,1,快晴,8,1,快晴,8,1
2022/10/21,23.6,8,1,12.3,8,1,18.5,8,1,0,1,8,1,0,1,8,1,61,8,1,晴一時曇,8,1,曇,8,1
2022/10/22,24.9,8,1,17.0,8,1,20.8,8,1,0,1,8,1,0,1,8,1,69,8,1,晴時々曇,8,1,晴後曇時々雨,8,1
2022/10/23,24.1,8,1,16.6,8,1,19.9,8,1,4.5,0,8,1,0,1,8,1,68,8,1,晴,8,1,晴後曇,8,1
2022/10/24,21.2,8,1,12.9,8,1,15.9,8,1,2.0,0,8,1,0,1,8,1,60,8,1,晴後時々雨,8,1,晴時々曇,8,1
2022/10/25,21.1,8,1,12.1,8,1,15.3,8,1,0,1,8,1,0,1,8,1,56,8,1,晴,8,1,快晴,8,1
2022/10/26,21.2,8,1,10.4,8,1,15.5,8,1,0,1,8,1,0,1,8,1,57,8,1,晴,8,1,晴,8,1
2022/10/27,18.6,8,1,11.2,8,1,14.6,8,1,0,1,8,1,0,1,8,1,63,8,1,薄曇,8,1,晴,8,1
2022/10/28,22.2,8,1,11.5,8,1,16.5,8,1,0,1,8,1,0,1,8,1,61,8,1,晴,8,1,晴,8,1
2022/10/29,20.9,8,1,12.7,8,1,16.1,8,1,0,1,8,1,0,1,8,1,57,8,1,晴,8,1,薄曇一時晴,8,1
2022/10/30,20.3,8,1,10.6,8,1,15.1,8,1,0,1,8,1,0,1,8,1,59,8,1,晴一時曇,8,1,快晴,8,1
2022/10/31,21.2,8,1,10.3,8,1,15.4,8,1,0.0,0,8,1,0,1,8,1,69,8,1,晴,8,1,晴後曇時々雨,8,1
2022/11/1,18.2,8,1,14.0,8,1,15.4,8,1,5.5,0,8,1,0,1,8,1,83,8,1,雨一時曇,8,1,曇一時雨,8,1
2022/11/2,23.4,8,1,14.3,8,1,18.2,8,1,0,1,8,1,0,1,8,1,73,8,1,晴,8,1,快晴,8,1
2022/11/3,23.0,8,1,13.1,8,1,17.7,8,1,0,1,8,1,0,1,8,1,72,8,1,晴,8,1,晴後一時薄曇,8,1
2022/11/4,21.6,8,1,13.4,8,1,17.0,8,1,0,1,8,1,0,1,8,1,66,8,1,晴,8,1,快晴,8,1
2022/11/5,19.8,8,1,11.1,8,1,14.8,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,晴,8,1
2022/11/6,20.3,8,1,10.4,8,1,14.5,8,1,0,1,8,1,0,1,8,1,59,8,1,晴,8,1,晴,8,1
2022/11/7,20.9,8,1,9.7,8,1,14.7,8,1,0.0,0,8,1,0,1,8,1,60,8,1,晴後時々曇,8,1,晴,8,1
2022/11/8,20.7,8,1,11.1,8,1,15.2,8,1,0,1,8,1,0,1,8,1,65,8,1,晴,8,1,快晴,8,1
2022/11/9,20.5,8,1,10.4,8,1,15.1,8,1,0,1,8,1,0,1,8,1,63,8,1,快晴,8,1,晴,8,1
2022/11/10,22.2,8,1,10.6,8,1,16.2,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,快晴,8,1
2022/11/11,22.4,8,1,12.1,8,1,17.1,8,1,0,1,8,1,0,1,8,1,63,8,1,晴,8,1,快晴,8,1
2022/11/12,24.0,8,1,13.2,8,1,18.0,8,1,0,1,8,1,0,1,8,1,68,8,1,快晴,8,1,晴,8,1
2022/11/13,18.0,8,1,15.3,8,1,16.8,8,1,23.5,0,8,1,0,1,8,1,84,8,1,雨時々曇,8,1,曇一時雨後晴,8,1
2022/11/14,17.3,8,1,11.0,8,1,14.7,8,1,0.0,0,8,1,0,1,8,1,60,8,1,曇時々晴,8,1,晴,8,1
2022/11/15,18.7,8,1,8.9,8,1,13.7,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,晴,8,1
2022/11/16,18.1,8,1,10.5,8,1,14.1,8,1,0,1,8,1,0,1,8,1,57,8,1,晴,8,1,晴,8,1
2022/11/17,16.9,8,1,8.5,8,1,12.7,8,1,0,1,8,1,0,1,8,1,66,8,1,晴時々曇,8,1,快晴,8,1
2022/11/18,19.0,8,1,8.4,8,1,13.3,8,1,0,1,8,1,0,1,8,1,64,8,1,快晴,8,1,快晴,8,1
2022/11/19,18.6,8,1,8.8,8,1,13.4,8,1,0,1,8,1,0,1,8,1,64,8,1,晴後曇,8,1,晴後雨時々曇,8,1
2022/11/20,18.4,8,1,12.2,8,1,14.9,8,1,11.0,0,8,1,0,1,8,1,75,8,1,曇一時雨,8,1,雨時々曇,8,1
2022/11/21,19.5,8,1,13.2,8,1,15.4,8,1,5.0,0,8,1,0,1,8,1,82,8,1,曇一時晴,8,1,快晴,8,1
2022/11/22,18.9,8,1,10.8,8,1,15.0,8,1,0,1,8,1,0,1,8,1,74,8,1,曇一時晴,8,1,曇後時々雨,8,1
2022/11/23,15.8,8,1,12.5,8,1,14.3,8,1,11.0,0,8,1,0,1,8,1,85,8,1,雨時々曇、雷を伴う,8,1,晴一時雨,8,1
2022/11/24,19.4,8,1,11.8,8,1,15.3,8,1,0,1,8,1,0,1,8,1,64,8,1,薄曇時々晴,8,1,晴一時曇,8,1
2022/11/25,18.7,8,1,9.4,8,1,13.9,8,1,0,1,8,1,0,1,8,1,66,8,1,晴,8,1,薄曇一時晴,8,1
2022/11/26,17.9,8,1,11.2,8,1,14.3,8,1,0.0,0,8,1,0,1,8,1,71,8,1,曇後晴,8,1,晴一時曇,8,1
2022/11/27,18.7,8,1,11.6,8,1,14.7,8,1,0,1,8,1,0,1,8,1,60,8,1,晴,8,1,薄曇一時晴,8,1
2022/11/28,20.5,8,1,10.1,8,1,14.6,8,1,0.0,0,8,1,0,1,8,1,64,8,1,晴一時薄曇,8,1,曇一時晴,8,1
2022/11/29,19.5,8,1,14.4,8,1,17.0,8,1,22.0,0,8,1,0,1,8,1,90,8,1,雨時々曇,8,1,雨時々曇,8,1
2022/11/30,17.9,8,1,9.0,8,1,14.0,8,1,3.5,0,8,1,0,1,8,1,69,8,1,曇,8,1,晴一時曇,8,1
2022/12/1,12.6,8,1,7.4,8,1,9.4,8,1,0,1,8,1,0,1,8,1,58,8,1,曇一時晴,8,1,晴時々曇,8,1
2022/12/2,12.0,8,1,5.8,8,1,8.2,8,1,0,1,8,1,0,1,8,1,56,8,1,曇後晴,8,1,快晴,8,1
2022/12/3,12.5,8,1,3.6,8,1,8.1,8,1,0,1,8,1,0,1,8,1,68,8,1,晴,8,1,曇一時晴,8,1
2022/12/4,14.1,8,1,7.3,8,1,10.5,8,1,0.0,0,8,1,0,1,8,1,68,8,1,曇一時雨,8,1,曇,8,1
2022/12/5,13.2,8,1,8.9,8,1,10.6,8,1,0.5,0,8,1,0,1,8,1,63,8,1,曇時々晴後一時雨,8,1,晴時々曇一時雨,8,1
2022/12/6,13.6,8,1,6.2,8,1,9.8,8,1,0,1,8,1,0,1,8,1,56,8,1,晴,8,1,晴,8,1
2022/12/7,12.3,8,1,5.8,8,1,9.7,8,1,0,1,8,1,0,1,8,1,51,8,1,晴後曇,8,1,曇後晴,8,1
2022/12/8,15.1,8,1,9.1,8,1,11.5,8,1,0,1,8,1,0,1,8,1,51,8,1,晴後薄曇,8,1,薄曇後晴,8,1
2022/12/9,15.9,8,1,6.0,8,1,10.5,8,1,0,1,8,1,0,1,8,1,64,8,1,晴後一時曇,8,1,晴時々薄曇,8,1
2022/12/10,16.8,8,1,6.7,8,1,11.4,8,1,0,1,8,1,0,1,8,1,60,8,1,晴,8,1,曇時々晴,8,1
2022/12/11,16.2,8,1,8.5,8,1,11.0,8,1,0.0,0,8,1,0,1,8,1,65,8,1,晴一時曇,8,1,晴一時曇,8,1
2022/12/12,13.6,8,1,6.3,8,1,10.1,8,1,0.0,0,8,1,0,1,8,1,54,8,1,晴,8,1,曇時々雨,8,1
2022/12/13,14.5,8,1,8.1,8,1,11.3,8,1,2.5,0,8,1,0,1,8,1,66,8,1,晴一時雨,8,1,曇時々晴,8,1
2022/12/14,12.1,8,1,3.6,8,1,8.7,8,1,0.0,0,8,1,0,1,8,1,41,8,1,晴一時曇,8,1,快晴,8,1
2022/12/15,9.2,8,1,3.5,8,1,6.2,8,1,0,1,8,1,0,1,8,1,46,8,1,晴一時曇,8,1,晴,8,1
2022/12/16,12.3,8,1,3.8,8,1,7.8,8,1,0,1,8,1,0,1,8,1,58,8,1,晴一時曇,8,1,晴後曇,8,1
2022/12/17,7.2,8,1,5.1,8,1,5.9,8,1,6.5,0,8,1,0,1,8,1,82,8,1,雨一時曇,8,1,曇時々雨後晴,8,1
2022/12/18,6.6,8,1,2.2,8,1,4.0,8,1,0,1,8,1,0,1,8,1,45,8,1,晴,8,1,快晴,8,1
2022/12/19,7.0,8,1,1.6,8,1,3.9,8,1,0,1,8,1,0,1,8,1,49,8,1,晴,8,1,快晴,8,1
2022/12/20,9.8,8,1,0.7,8,1,5.1,8,1,0,1,8,1,0,1,8,1,56,8,1,晴後時々曇,8,1,晴後一時薄曇,8,1
2022/12/21,11.7,8,1,1.2,8,1,6.3,8,1,1.0,0,8,1,0,1,8,1,66,8,1,曇,8,1,雨一時曇,8,1
2022/12/22,11.9,8,1,4.1,8,1,8.0,8,1,6.5,0,8,1,0,1,8,1,70,8,1,曇時々雨後晴,8,1,曇時々雨後一時雪,8,1
2022/12/23,4.5,8,1,1.9,8,1,2.7,8,1,0.0,0,8,1,0,1,8,1,47,8,1,晴一時雪、あられを伴う,8,1,晴,8,1
2022/12/24,9.6,8,1,1.7,8,1,5.1,8,1,0,1,8,1,0,1,8,1,61,8,1,晴,8,1,晴後時々曇,8,1
2022/12/25,11.1,8,1,4.8,8,1,6.8,8,1,1.0,0,8,1,0,1,8,1,65,8,1,晴後一時雨,8,1,晴一時雨,8,1
2022/12/26,9.5,8,1,4.2,8,1,6.1,8,1,0.0,0,8,1,0,1,8,1,64,8,1,曇一時晴,8,1,曇一時晴,8,1
