年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),平均湿度(％),平均湿度(％),平均湿度(％),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時)
2023/6/19,20.0,8,1,14.7,8,1,16.8,8,1,0.0,0,8,1,0,1,8,1,67,8,1,晴,8,1,晴時々曇,8,1
2023/6/20,23.6,8,1,13.8,8,1,18.6,8,1,0,1,8,1,0,1,8,1,66,8,1,晴,8,1,快晴,8,1
2023/6/21,28.2,8,1,14.5,8,1,21.8,8,1,0,1,8,1,0,1,8,1,56,8,1,薄曇,8,1,晴,8,1
2023/6/22,24.5,8,1,17.1,8,1,20.6,8,1,0,1,8,1,0,1,8,1,67,8,1,晴後曇,8,1,曇,8,1
2023/6/23,26.0,8,1,17.0,8,1,21.0,8,1,1.0,0,8,1,0,1,8,1,62,8,1,曇,8,1,曇時々雨,8,1
2023/6/24,25.3,8,1,16.8,8,1,20.4,8,1,0.0,0,8,1,0,1,8,1,72,8,1,晴一時曇,8,1,快晴,8,1
2023/6/25,27.9,8,1,16.3,8,1,21.1,8,1,0,1,8,1,0,1,8,1,73,8,1,晴,8,1,晴時々曇,8,1
2023/6/26,28.3,8,1,17.6,8,1,22.9,8,1,0,1,8,1,0,1,8,1,69,8,1,晴,8,1,晴,8,1
2023/6/27,31.2,8,1,17.9,8,1,23.6,8,1,0.0,0,8,1,0,1,8,1,66,8,1,薄曇一時晴,8,1,曇時々雨,8,1
2023/6/28,29.2,8,1,20.5,8,1,24.0,8,1,0.0,0,8,1,0,1,8,1,75,8,1,曇一時雨,8,1,晴一時曇,8,1
2023/6/29,28.2,8,1,21.0,8,1,23.0,8,1,49.5,0,8,1,0,1,8,1,85,8,1,曇時々雨,8,1,雨時々曇後晴,8,1
2023/6/30,25.7,8,1,20.1,8,1,22.6,8,1,33.0,0,8,1,0,1,8,1,88,8,1,曇時々雨,8,1,大雨,8,1
2023/7/1,21.2,8,1,17.8,8,1,19.2,8,1,1.5,0,8,1,0,1,8,1,86,8,1,曇一時雨,8,1,曇時々晴,8,1
2023/7/2,22.9,8,1,17.0,8,1,19.7,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇後一時雨,8,1,曇一時晴,8,1
2023/7/3,23.9,8,1,17.7,8,1,20.2,8,1,0,1,8,1,0,1,8,1,79,8,1,曇後晴,8,1,晴後時々曇,8,1
2023/7/4,24.8,8,1,18.2,8,1,21.2,8,1,0,1,8,1,0,1,8,1,74,8,1,晴,8,1,晴一時曇,8,1
2023/7/5,27.4,8,1,18.0,8,1,21.7,8,1,0,1,8,1,0,1,8,1,73,8,1,晴一時曇,8,1,曇後雨,8,1
2023/7/6,25.2,8,1,18.4,8,1,21.6,8,1,3.5,0,8,1,0,1,8,1,82,8,1,雨時々曇,8,1,曇時々雨,8,1
2023/7/7,26.1,8,1,19.2,8,1,22.2,8,1,0.0,0,8,1,0,1,8,1,79,8,1,曇後晴,8,1,晴後薄曇,8,1
2023/7/8,31.4,8,1,19.6,8,1,24.8,8,1,0,1,8,1,0,1,8,1,74,8,1,薄曇後晴,8,1,晴時々薄曇,8,1
2023/7/9,31.4,8,1,21.3,8,1,25.6,8,1,0.0,0,8,1,0,1,8,1,72,8,1,晴,8,1,晴一時曇,8,1
2023/7/10,28.4,8,1,20.9,8,1,24.1,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇,8,1,曇時々晴,8,1
2023/7/11,30.2,8,1,21.4,8,1,24.3,8,1,5.5,0,8,1,0,1,8,1,82,8,1,曇時々雨、雷を伴う,8,1,晴時々曇,8,1
2023/7/12,26.1,8,1,21.6,8,1,23.5,8,1,1.5,0,8,1,0,1,8,1,83,8,1,曇後雨,8,1,曇時々雨後晴,8,1
2023/7/13,26.7,8,1,20.3,8,1,22.8,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇,8,1,曇一時雨後一時晴,8,1
2023/7/14,25.4,8,1,20.0,8,1,22.1,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇一時晴,8,1,雨時々曇,8,1
2023/7/15,21.4,8,1,19.4,8,1,20.4,8,1,39.0,0,8,1,0,1,8,1,91,8,1,大雨,8,1,曇一時雨,8,1
2023/7/16,28.0,8,1,20.1,8,1,23.9,8,1,0.0,0,8,1,0,1,8,1,82,8,1,曇後一時雨,8,1,曇,8,1
2023/7/17,26.0,8,1,20.7,8,1,22.8,8,1,0.0,0,8,1,0,1,8,1,88,8,1,曇後時々雨,8,1,雨時々曇,8,1
2023/7/18,24.7,8,1,19.2,8,1,21.0,8,1,0.0,0,8,1,0,1,8,1,84,8,1,曇一時晴,8,1,曇後時々雨,8,1
2023/7/19,25.0,8,1,19.4,8,1,21.7,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇後晴,8,1,曇,8,1
2023/7/20,27.9,8,1,20.1,8,1,23.2,8,1,0,1,8,1,0,1,8,1,78,8,1,晴一時曇,8,1,晴時々曇,8,1
2023/7/21,28.6,8,1,19.3,8,1,23.5,8,1,0,1,8,1,0,1,8,1,73,8,1,快晴,8,1,快晴,8,1
2023/7/22,29.4,8,1,18.2,8,1,24.1,8,1,0,1,8,1,0,1,8,1,68,8,1,晴後薄曇,8,1,晴時々薄曇,8,1
2023/7/23,28.3,8,1,21.2,8,1,24.6,8,1,0,1,8,1,0,1,8,1,74,8,1,薄曇時々晴,8,1,曇一時晴,8,1
2023/7/24,29.2,8,1,22.7,8,1,25.7,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇後一時雨,8,1,曇一時晴,8,1
2023/7/25,29.8,8,1,24.8,8,1,26.6,8,1,6.0,0,8,1,0,1,8,1,83,8,1,雨時々曇,8,1,晴一時曇,8,1
2023/7/26,32.7,8,1,24.0,8,1,27.7,8,1,0,1,8,1,0,1,8,1,76,8,1,晴,8,1,晴後一時薄曇,8,1
2023/7/27,32.9,8,1,23.9,8,1,27.7,8,1,0,1,8,1,0,1,8,1,72,8,1,曇,8,1,晴,8,1
2023/7/28,33.7,8,1,24.4,8,1,28.2,8,1,0.0,0,8,1,0,1,8,1,72,8,1,晴時々曇,8,1,晴時々薄曇,8,1
2023/7/29,34.4,8,1,24.9,8,1,29.7,8,1,0,1,8,1,0,1,8,1,63,8,1,曇一時晴,8,1,晴後曇,8,1
2023/7/30,29.9,8,1,26.0,8,1,28.5,8,1,0.0,0,8,1,0,1,8,1,67,8,1,曇一時雨,8,1,曇後一時雨,8,1
2023/7/31,28.2,8,1,23.1,8,1,26.0,8,1,4.5,0,8,1,0,1,8,1,77,8,1,雨後時々曇,8,1,晴一時雨,8,1
2023/8/1,31.1,8,1,21.5,8,1,26.6,8,1,0,1,8,1,0,1,8,1,71,8,1,晴後曇,8,1,薄曇一時晴,8,1
2023/8/2,34.0,8,1,24.2,8,1,29.1,8,1,0,1,8,1,0,1,8,1,61,8,1,晴時々薄曇,8,1,晴後曇,8,1
2023/8/3,32.2,8,1,25.2,8,1,28.0,8,1,2.0,0,8,1,0,1,8,1,72,8,1,曇時々雨,8,1,曇後一時雨,8,1
2023/8/4,31.0,8,1,22.9,8,1,27.4,8,1,15.5,0,8,1,0,1,8,1,78,8,1,曇後一時雨,8,1,雨後曇,8,1
2023/8/5,29.4,8,1,23.0,8,1,25.8,8,1,4.0,0,8,1,0,1,8,1,88,8,1,曇一時雨,8,1,曇時々雨、雷を伴う,8,1
2023/8/6,25.7,8,1,20.8,8,1,22.7,8,1,9.5,0,8,1,0,1,8,1,93,8,1,雨時々曇,8,1,曇時々雨,8,1
2023/8/7,26.1,8,1,19.7,8,1,23.1,8,1,0.5,0,8,1,0,1,8,1,85,8,1,曇,8,1,曇後時々雨,8,1
2023/8/8,27.7,8,1,23.3,8,1,24.7,8,1,8.0,0,8,1,0,1,8,1,87,8,1,雨時々曇,8,1,曇時々雨,8,1
2023/8/9,30.8,8,1,24.5,8,1,27.3,8,1,1.0,0,8,1,0,1,8,1,83,8,1,曇時々雨,8,1,晴,8,1
2023/8/10,31.1,8,1,25.4,8,1,27.5,8,1,0.0,0,8,1,0,1,8,1,80,8,1,晴一時曇,8,1,晴時々薄曇,8,1
2023/8/11,32.3,8,1,24.7,8,1,27.8,8,1,0.0,0,8,1,0,1,8,1,74,8,1,晴時々薄曇,8,1,晴後曇,8,1
2023/8/12,32.0,8,1,23.3,8,1,27.1,8,1,0,1,8,1,0,1,8,1,75,8,1,晴後一時曇,8,1,曇,8,1
2023/8/13,30.5,8,1,23.5,8,1,26.9,8,1,0.0,0,8,1,0,1,8,1,76,8,1,曇一時雨,8,1,曇後一時雨,8,1
2023/8/14,30.7,8,1,23.1,8,1,26.7,8,1,0.0,0,8,1,0,1,8,1,74,8,1,曇一時晴,8,1,曇時々晴,8,1
2023/8/15,30.0,8,1,22.5,8,1,25.5,8,1,0.0,0,8,1,0,1,8,1,67,8,1,晴時々曇,8,1,曇一時雨,8,1
2023/8/16,26.6,8,1,23.2,8,1,25.3,8,1,2.0,0,8,1,0,1,8,1,85,8,1,雨,8,1,雨,8,1
2023/8/17,31.1,8,1,24.9,8,1,27.0,8,1,9.0,0,8,1,0,1,8,1,75,8,1,雨時々晴,8,1,晴時々曇,8,1
2023/8/18,31.0,8,1,23.4,8,1,26.2,8,1,0.0,0,8,1,0,1,8,1,75,8,1,晴後曇,8,1,晴時々曇,8,1
2023/8/19,32.2,8,1,22.9,8,1,26.8,8,1,0.5,0,8,1,0,1,8,1,80,8,1,曇時々晴後一時雨,8,1,曇時々雨,8,1
2023/8/20,29.8,8,1,24.4,8,1,26.0,8,1,6.5,0,8,1,0,1,8,1,87,8,1,曇一時雨,8,1,曇時々霧雨,8,1
2023/8/21,32.4,8,1,23.9,8,1,26.5,8,1,0.0,0,8,1,0,1,8,1,82,8,1,曇後晴,8,1,晴一時曇,8,1
2023/8/22,33.2,8,1,24.7,8,1,28.7,8,1,0,1,8,1,0,1,8,1,77,8,1,晴,8,1,快晴,8,1
2023/8/23,36.3,8,1,26.2,8,1,30.4,8,1,0,1,8,1,0,1,8,1,73,8,1,晴,8,1,晴,8,1
2023/8/24,35.0,8,1,26.3,8,1,29.1,8,1,3.0,0,8,1,0,1,8,1,78,8,1,晴後時々雨、雷を伴う,8,1,曇後晴,8,1
2023/8/25,34.7,8,1,26.0,8,1,29.7,8,1,0.0,0,8,1,0,1,8,1,76,8,1,晴一時雨,8,1,晴一時曇,8,1
2023/8/26,35.6,8,1,26.7,8,1,29.8,8,1,0,1,8,1,0,1,8,1,72,8,1,晴,8,1,晴一時薄曇,8,1
2023/8/27,30.7,8,1,23.3,8,1,26.3,8,1,8.0,0,8,1,0,1,8,1,83,8,1,曇時々雨、雷を伴う,8,1,晴後曇,8,1
2023/8/28,27.8,8,1,23.3,8,1,25.1,8,1,0.0,0,8,1,0,1,8,1,80,8,1,曇時々晴,8,1,晴,8,1
2023/8/29,27.2,8,1,21.2,8,1,24.1,8,1,0.0,0,8,1,0,1,8,1,77,8,1,晴後曇,8,1,曇後晴,8,1
2023/8/30,27.7,8,1,22.3,8,1,24.5,8,1,0,1,8,1,0,1,8,1,76,8,1,晴,8,1,曇時々晴,8,1
2023/8/31,31.1,8,1,23.6,8,1,26.9,8,1,0.0,0,8,1,0,1,8,1,81,8,1,晴後曇,8,1,曇後時々雨,8,1
2023/9/1,27.0,8,1,22.7,8,1,25.2,8,1,6.0,0,8,1,0,1,8,1,87,8,1,雨一時曇,8,1,曇一時雨後晴,8,1
2023/9/2,29.1,8,1,20.7,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,74,8,1,薄曇時々晴後一時雨,8,1,晴,8,1
2023/9/3,29.8,8,1,18.6,8,1,24.0,8,1,0,1,8,1,0,1,8,1,70,8,1,晴,8,1,曇一時晴,8,1
2023/9/4,28.2,8,1,19.8,8,1,24.1,8,1,0.5,0,8,1,0,1,8,1,77,8,1,曇一時雨,8,1,雨時々曇,8,1
2023/9/5,28.6,8,1,21.2,8,1,25.0,8,1,15.5,0,8,1,0,1,8,1,85,8,1,曇時々雨,8,1,曇後一時雨,8,1
2023/9/6,26.5,8,1,20.5,8,1,23.8,8,1,11.5,0,8,1,0,1,8,1,83,8,1,曇一時雨,8,1,曇時々晴一時雨,8,1
2023/9/7,24.5,8,1,17.2,8,1,21.5,8,1,0.0,0,8,1,0,1,8,1,62,8,1,晴,8,1,快晴,8,1
2023/9/8,26.3,8,1,15.1,8,1,21.0,8,1,0,1,8,1,0,1,8,1,72,8,1,晴後薄曇,8,1,曇一時晴,8,1
2023/9/9,27.0,8,1,20.1,8,1,23.4,8,1,0.0,0,8,1,0,1,8,1,79,8,1,曇一時晴,8,1,晴時々曇,8,1
2023/9/10,28.5,8,1,21.5,8,1,24.9,8,1,0,1,8,1,0,1,8,1,73,8,1,晴,8,1,晴一時曇,8,1
2023/9/11,26.9,8,1,22.1,8,1,24.2,8,1,0.0,0,8,1,0,1,8,1,83,8,1,曇,8,1,曇一時雨後一時晴,8,1
2023/9/12,27.2,8,1,22.0,8,1,24.1,8,1,26.0,0,8,1,0,1,8,1,89,8,1,雨時々曇、雷を伴う,8,1,曇時々雨,8,1
2023/9/13,27.7,8,1,22.3,8,1,24.1,8,1,0.5,0,8,1,0,1,8,1,79,8,1,晴後曇,8,1,曇一時晴,8,1
2023/9/14,22.4,8,1,18.7,8,1,20.6,8,1,23.5,0,8,1,0,1,8,1,88,8,1,雨一時曇,8,1,晴時々曇一時雨,8,1
2023/9/15,25.1,8,1,18.4,8,1,21.4,8,1,0.0,0,8,1,0,1,8,1,64,8,1,晴後一時薄曇,8,1,薄曇,8,1
2023/9/16,26.8,8,1,17.1,8,1,21.7,8,1,0,1,8,1,0,1,8,1,70,8,1,曇時々晴,8,1,曇時々晴,8,1
2023/9/17,28.2,8,1,17.5,8,1,22.5,8,1,10.0,0,8,1,0,1,8,1,77,8,1,曇時々晴後一時雨,8,1,大雨一時曇,8,1
2023/9/18,29.2,8,1,21.3,8,1,23.9,8,1,35.5,0,8,1,0,1,8,1,90,8,1,曇後時々雨,8,1,曇時々雨後晴,8,1
2023/9/19,25.8,8,1,19.9,8,1,22.4,8,1,3.0,0,8,1,0,1,8,1,81,8,1,曇時々雨後晴、雷を伴う,8,1,晴後曇,8,1
2023/9/20,24.5,8,1,15.5,8,1,19.9,8,1,0.0,0,8,1,0,1,8,1,61,8,1,曇後一時晴,8,1,晴後曇,8,1
2023/9/21,19.6,8,1,14.4,8,1,16.5,8,1,0.0,0,8,1,0,1,8,1,71,8,1,曇後一時雨,8,1,曇後一時晴,8,1
2023/9/22,23.4,8,1,13.8,8,1,18.4,8,1,0,1,8,1,0,1,8,1,66,8,1,晴,8,1,晴,8,1
2023/9/23,21.7,8,1,13.2,8,1,16.9,8,1,4.0,0,8,1,0,1,8,1,70,8,1,晴一時雨、雷を伴う,8,1,晴,8,1
2023/9/24,22.7,8,1,12.0,8,1,16.8,8,1,0,1,8,1,0,1,8,1,62,8,1,晴,8,1,晴,8,1
2023/9/25,22.0,8,1,12.3,8,1,17.9,8,1,0.0,0,8,1,0,1,8,1,75,8,1,曇,8,1,曇後一時雨,8,1
2023/9/26,23.5,8,1,17.6,8,1,19.8,8,1,1.0,0,8,1,0,1,8,1,80,8,1,曇後晴一時雨,8,1,晴後薄曇,8,1
2023/9/27,24.9,8,1,16.1,8,1,20.1,8,1,0,1,8,1,0,1,8,1,80,8,1,晴時々薄曇,8,1,薄曇,8,1
2023/9/28,20.9,8,1,15.6,8,1,18.6,8,1,3.0,0,8,1,0,1,8,1,87,8,1,雨時々曇,8,1,晴後時々雨,8,1
2023/9/29,24.7,8,1,14.6,8,1,18.5,8,1,0.0,0,8,1,0,1,8,1,72,8,1,晴一時雨,8,1,曇時々晴,8,1
2023/9/30,22.1,8,1,13.9,8,1,18.3,8,1,6.0,0,8,1,0,1,8,1,75,8,1,曇,8,1,雨後晴,8,1
2023/10/1,24.5,8,1,15.7,8,1,19.5,8,1,2.5,0,8,1,0,1,8,1,70,8,1,晴一時雨,8,1,晴,8,1
2023/10/2,19.6,8,1,13.5,8,1,16.2,8,1,1.0,0,8,1,0,1,8,1,64,8,1,晴時々雨一時曇,8,1,晴時々雨、雷を伴う,8,1
2023/10/3,20.3,8,1,12.7,8,1,16.2,8,1,1.0,0,8,1,0,1,8,1,66,8,1,晴時々雨,8,1,晴後曇,8,1
2023/10/4,21.6,8,1,12.2,8,1,16.5,8,1,0,1,8,1,0,1,8,1,70,8,1,薄曇時々晴,8,1,曇後雨、雷を伴う,8,1
2023/10/5,16.7,8,1,13.5,8,1,15.1,8,1,23.0,0,8,1,0,1,8,1,81,8,1,雨時々曇、雷を伴う,8,1,晴時々雨一時曇,8,1
2023/10/6,18.1,8,1,12.7,8,1,14.6,8,1,11.0,0,8,1,0,1,8,1,74,8,1,雨一時曇,8,1,曇時々雨,8,1
2023/10/7,17.0,8,1,11.6,8,1,13.8,8,1,2.0,0,8,1,0,1,8,1,72,8,1,曇,8,1,曇一時雨後晴,8,1
2023/10/8,17.6,8,1,9.0,8,1,12.8,8,1,0,1,8,1,0,1,8,1,69,8,1,晴,8,1,晴,8,1
2023/10/9,19.0,8,1,8.3,8,1,13.8,8,1,0.0,0,8,1,0,1,8,1,74,8,1,晴時々薄曇,8,1,晴後曇,8,1
2023/10/10,18.6,8,1,11.6,8,1,15.3,8,1,0,1,8,1,0,1,8,1,72,8,1,曇一時晴,8,1,晴,8,1
2023/10/11,17.6,8,1,8.9,8,1,13.0,8,1,0.0,0,8,1,0,1,8,1,65,8,1,晴,8,1,晴,8,1
2023/10/12,20.9,8,1,9.0,8,1,14.4,8,1,0,1,8,1,0,1,8,1,64,8,1,晴,8,1,快晴,8,1
2023/10/13,23.5,8,1,9.3,8,1,15.7,8,1,0,1,8,1,0,1,8,1,66,8,1,快晴,8,1,快晴,8,1
2023/10/14,22.2,8,1,9.7,8,1,15.3,8,1,0,1,8,1,0,1,8,1,71,8,1,薄曇,8,1,晴時々薄曇,8,1
2023/10/15,22.3,8,1,10.1,8,1,15.6,8,1,0,1,8,1,0,1,8,1,63,8,1,晴一時薄曇,8,1,曇後一時雨,8,1
2023/10/16,18.1,8,1,7.8,8,1,12.8,8,1,0.0,0,8,1,0,1,8,1,65,8,1,晴一時雨,8,1,雨時々曇一時晴,8,1
2023/10/17,12.8,8,1,6.4,8,1,9.4,8,1,5.5,0,8,1,0,1,8,1,67,8,1,曇時々雨一時晴,8,1,曇後晴,8,1
2023/10/18,18.6,8,1,10.1,8,1,14.7,8,1,0,1,8,1,0,1,8,1,60,8,1,晴一時薄曇,8,1,晴後曇時々雨,8,1
2023/10/19,18.6,8,1,12.7,8,1,15.1,8,1,3.0,0,8,1,0,1,8,1,79,8,1,雨後曇,8,1,曇後一時雨,8,1
2023/10/20,12.8,8,1,8.5,8,1,10.2,8,1,32.0,0,8,1,0,1,5,1,87,8,1,雨,8,1,雨後時々晴,8,1
2023/10/21,12.0,8,1,3.1,8,1,7.5,8,1,4.0,0,8,1,0,1,8,1,66,8,1,晴時々曇一時雨,8,1,晴時々曇一時雨,8,1
2023/10/22,10.8,8,1,3.2,8,1,7.6,8,1,3.5,0,8,1,0,1,8,1,71,8,1,雨一時晴,8,1,晴時々雨,8,1
2023/10/23,15.2,8,1,5.9,8,1,10.0,8,1,0.0,0,8,1,0,1,8,1,63,8,1,晴,8,1,快晴,8,1
2023/10/24,17.6,8,1,4.8,8,1,11.5,8,1,0,1,8,1,0,1,8,1,73,8,1,薄曇,8,1,薄曇後晴,8,1
2023/10/25,19.7,8,1,10.0,8,1,14.4,8,1,0,1,8,1,0,1,8,1,78,8,1,晴,8,1,快晴,8,1
2023/10/26,18.9,8,1,7.9,8,1,13.0,8,1,0,1,8,1,0,1,8,1,82,8,1,晴,8,1,晴時々曇,8,1
2023/10/27,17.3,8,1,10.4,8,1,13.6,8,1,0.0,0,8,1,0,1,8,1,82,8,1,曇後一時雨,8,1,曇一時雨後時々晴,8,1
2023/10/28,15.2,8,1,10.4,8,1,12.3,8,1,0,1,8,1,0,1,8,1,73,8,1,曇時々晴,8,1,曇,8,1
2023/10/29,15.3,8,1,8.4,8,1,11.8,8,1,0.0,0,8,1,0,1,8,1,72,8,1,曇時々晴,8,1,晴一時曇,8,1
2023/10/30,15.1,8,1,5.9,8,1,10.2,8,1,0,1,8,1,0,1,8,1,80,8,1,晴一時曇,8,1,晴,8,1
2023/10/31,16.9,8,1,5.8,8,1,11.3,8,1,0,1,8,1,0,1,8,1,74,8,1,曇時々晴,8,1,晴,8,1
2023/11/1,17.6,8,1,9.8,8,1,13.3,8,1,15.5,0,8,1,0,1,8,1,84,8,1,曇後雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2023/11/2,13.7,8,1,8.8,8,1,11.3,8,1,2.0,0,8,1,0,1,8,1,69,8,1,曇一時雨後晴,8,1,晴後時々曇一時雨,8,1
2023/11/3,21.5,8,1,9.2,8,1,14.4,8,1,1.0,0,8,1,0,1,8,1,79,8,1,晴一時雨後曇、大風を伴う,8,1,曇時々雨,8,1
2023/11/4,10.7,8,1,3.6,8,1,8.2,8,1,0.0,0,8,1,0,1,8,1,65,8,1,晴一時曇,8,1,快晴,8,1
2023/11/5,12.3,8,1,2.6,8,1,7.7,8,1,0,1,8,1,0,1,8,1,61,8,1,薄曇時々晴,8,1,曇一時晴,8,1
2023/11/6,17.3,8,1,8.5,8,1,14.2,8,1,5.0,0,8,1,0,1,8,1,82,8,1,曇時々雨,8,1,雨一時曇,8,1
2023/11/7,17.8,8,1,8.3,8,1,13.2,8,1,8.0,0,8,1,0,1,8,1,83,8,1,雨時々曇,8,1,雨一時曇,8,1
2023/11/8,11.8,8,1,5.1,8,1,8.3,8,1,5.5,0,8,1,0,1,8,1,79,8,1,雨時々晴,8,1,晴,8,1
2023/11/9,15.7,5,1,4.6,8,1,10.6,8,1,0.0,0,8,1,0,1,8,1,73,8,1,晴,8,1,晴後曇,8,1
2023/11/10,15.7,8,1,5.7,8,1,11.2,8,1,7.5,0,8,1,0,1,8,1,78,8,1,雨,8,1,曇時々雨後雪、みぞれを伴う,8,1
2023/11/11,5.8,8,1,0.2,8,1,2.5,8,1,1.0,0,8,1,0,1,8,1,58,8,1,雪後晴,8,1,晴,8,1
2023/11/12,4.8,8,1,-0.3,8,1,2.2,8,1,0.0,0,8,1,0,1,8,1,67,8,1,晴時々雪一時曇,8,1,曇一時晴,8,1
2023/11/13,4.5,8,1,1.9,8,1,3.3,8,1,0.0,0,8,1,0,1,8,1,61,8,1,曇時々雪,8,1,曇一時みぞれ、あられを伴う,8,1
2023/11/14,5.5,8,1,0.6,8,1,3.4,8,1,4.0,0,8,1,0,1,8,1,73,8,1,みぞれ時々曇、あられを伴う,8,1,曇時々晴,8,1
2023/11/15,9.2,8,1,1.1,8,1,4.7,8,1,0,1,8,1,0,1,8,1,64,8,1,曇後晴,8,1,晴,8,1
2023/11/16,11.8,8,1,0.8,8,1,6.6,8,1,0,1,8,1,0,1,8,1,69,8,1,晴後一時薄曇,8,1,曇時々雨,8,1
2023/11/17,12.0,8,1,8.5,8,1,10.5,8,1,47.5,0,8,1,0,1,8,1,86,8,1,雨,8,1,雨後曇,8,1
2023/11/18,13.1,8,1,5.5,8,1,9.7,8,1,0,1,8,1,0,1,8,1,57,8,1,晴,8,1,晴後曇時々雨,8,1
2023/11/19,12.4,8,1,4.7,8,1,8.7,8,1,2.0,0,8,1,0,1,8,1,62,8,1,晴時々雨,8,1,晴後曇時々雨,8,1
2023/11/20,8.1,8,1,2.0,8,1,5.4,8,1,5.0,0,8,1,0,1,8,1,65,8,1,雨時々曇後みぞれ,8,1,曇時々みぞれ後一時晴,8,1
2023/11/21,13.1,8,1,1.5,8,1,8.5,8,1,0.0,0,8,1,0,1,8,1,61,8,1,晴後一時曇,8,1,曇後晴,8,1
2023/11/22,13.9,8,1,5.8,8,1,9.9,8,1,0,1,8,1,0,1,8,1,71,8,1,快晴,8,1,晴後曇,8,1
2023/11/23,17.3,8,1,9.1,8,1,13.0,8,1,0.5,0,8,1,0,1,8,1,75,8,1,晴時々曇後一時雨,8,1,曇時々晴一時雨,8,1
2023/11/24,10.0,8,1,-2.1,8,1,3.5,8,1,14.5,0,8,1,14,0,8,1,70,8,1,曇時々雨後雪、雷・あられを伴う,8,1,雪後時々晴,8,1
2023/11/25,-1.4,8,1,-4.9,8,1,-3.1,8,1,0.0,0,8,1,0,1,8,1,57,8,1,晴一時雪,8,1,晴一時曇後時々雪,8,1
2023/11/26,0.3,8,1,-3.1,8,1,-1.1,8,1,1.0,0,8,1,3,0,8,1,82,8,1,雪時々曇,8,1,雪後時々曇,8,1
2023/11/27,4.2,8,1,-0.5,8,1,2.1,8,1,0.0,0,8,1,0,1,8,1,78,8,1,曇一時雪,8,1,曇時々雨,8,1
2023/11/28,12.1,8,1,0.3,8,1,5.5,8,1,4.5,0,8,1,1,0,8,1,79,8,1,晴後曇時々雨,8,1,雪後時々晴,8,1
2023/11/29,0.8,8,1,-4.2,8,1,-2.1,8,1,2.0,0,8,1,3,0,8,1,74,8,1,雪時々晴,8,1,雪時々曇一時晴,8,1
2023/11/30,-3.2,8,1,-5.2,8,1,-4.3,8,1,0.0,0,8,1,0,1,8,1,65,8,1,曇一時雪後晴,8,1,曇時々晴後一時雪,8,1
2023/12/1,-1.3,8,1,-5.0,8,1,-3.2,8,1,0.0,0,8,1,0,1,8,1,63,8,1,曇時々雪後晴,8,1,晴一時雪,8,1
2023/12/2,2.4,8,1,-5.6,8,1,-0.9,8,1,0.0,0,8,1,0,1,8,1,66,8,1,曇,8,1,曇一時雪,8,1
2023/12/3,5.4,8,1,0.3,8,1,2.5,8,1,0.0,0,8,1,0,1,8,1,66,8,1,曇一時晴,8,1,曇一時晴,8,1
2023/12/4,7.0,8,1,-0.8,8,1,2.9,8,1,0,1,8,1,0,1,8,1,65,8,1,晴一時曇,8,1,晴後一時雨,8,1
2023/12/5,10.5,8,1,1.2,8,1,5.6,8,1,0.0,0,8,1,0,1,8,1,77,8,1,晴一時雨,8,1,快晴,8,1
2023/12/6,10.3,8,1,-1.6,8,1,5.2,8,1,0.0,0,8,1,0,1,8,1,82,8,1,晴,8,1,曇時々晴後雨,8,1
2023/12/7,11.4,8,1,0.2,8,1,7.7,8,1,3.0,0,8,1,0,1,8,1,79,8,1,雨後時々曇,8,1,みぞれ一時曇後雪,8,1
2023/12/8,4.8,8,1,-2.3,8,1,1.6,8,1,0.5,0,8,1,2,0,8,1,62,8,1,晴一時雪,8,1,晴後曇,8,1
2023/12/9,11.3,8,1,2.9,8,1,7.7,8,1,4.5,0,8,1,0,1,8,1,83,8,1,雨一時曇,8,1,曇一時晴,8,1
2023/12/10,5.6,8,1,-3.0,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,57,8,1,曇時々晴,8,1,雪時々曇,8,1
2023/12/11,0.1,8,1,-3.3,8,1,-1.9,8,1,0.0,0,8,1,1,0,8,1,64,8,1,晴,8,1,晴後曇,8,1
2023/12/12,1.7,8,1,-2.6,8,1,-0.7,8,1,7.0,0,8,1,6,0,8,1,78,8,1,雪後時々曇,8,1,雪後時々曇,8,1
2023/12/13,0.3,8,1,-3.8,8,1,-1.9,8,1,0.5,0,8,1,1,0,8,1,58,8,1,晴一時雪,8,1,晴,8,1
