年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),平均湿度(％),平均湿度(％),平均湿度(％),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時)
2022/6/29,35.4,8,1,25.3,8,1,29.4,8,1,0,1,8,1,0,1,8,1,71,8,1,薄曇,8,1,晴時々薄曇,8,1
2022/6/30,36.4,8,1,25.3,8,1,30.8,8,1,0,1,8,1,0,1,8,1,66,8,1,薄曇後晴,8,1,晴,8,1
2022/7/1,37.0,8,1,25.4,8,1,30.4,8,1,0,1,8,1,0,1,8,1,68,8,1,晴,8,1,晴,8,1
2022/7/2,35.2,8,1,25.4,8,1,29.5,8,1,0,1,8,1,0,1,8,1,72,8,1,晴一時薄曇,8,1,晴時々薄曇,8,1
2022/7/3,35.3,8,1,25.2,8,1,28.9,8,1,0.0,0,8,1,0,1,8,1,74,8,1,曇時々雨,8,1,曇,8,1
2022/7/4,29.3,8,1,24.4,8,1,26.5,8,1,3.5,0,8,1,0,1,8,1,81,8,1,雨時々曇,8,1,曇時々晴,8,1
2022/7/5,32.1,8,1,23.9,8,1,26.2,8,1,2.0,0,8,1,0,1,8,1,81,8,1,曇後時々雨,8,1,雨時々曇,8,1
2022/7/6,31.1,8,1,23.6,8,1,26.0,8,1,0.0,0,8,1,0,1,8,1,82,8,1,曇,8,1,曇,8,1
2022/7/7,31.4,8,1,23.1,8,1,25.5,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇後時々晴,8,1,晴後一時曇,8,1
2022/7/8,31.0,8,1,22.4,8,1,26.0,8,1,0,1,8,1,0,1,8,1,67,8,1,曇後晴,8,1,曇時々晴,8,1
2022/7/9,32.0,8,1,21.8,8,1,26.6,8,1,0,1,8,1,0,1,8,1,68,8,1,薄曇後一時晴,8,1,曇後一時雨,8,1
2022/7/10,31.8,8,1,24.3,8,1,27.4,8,1,0.0,0,8,1,0,1,8,1,75,8,1,曇時々雨後晴,8,1,曇時々晴,8,1
2022/7/11,34.4,8,1,24.9,8,1,28.1,8,1,0,1,8,1,0,1,8,1,75,8,1,薄曇時々晴,8,1,曇,8,1
2022/7/12,28.5,8,1,22.7,8,1,25.9,8,1,32.0,0,8,1,0,1,8,1,85,8,1,曇一時雨,8,1,大雨,8,1
2022/7/13,25.2,8,1,22.6,8,1,23.7,8,1,53.0,0,8,1,0,1,8,1,98,8,1,雨時々曇,8,1,曇時々雨,8,1
2022/7/14,26.9,8,1,22.8,8,1,23.8,8,1,22.5,0,8,1,0,1,8,1,95,8,1,雨時々曇,8,1,雨時々曇,8,1
2022/7/15,25.3,8,1,23.0,8,1,23.8,8,1,61.5,0,8,1,0,1,8,1,99,8,1,大雨時々曇,8,1,雨時々曇,8,1
2022/7/16,24.7,8,1,22.6,8,1,23.5,8,1,9.0,0,8,1,0,1,8,1,100,8,1,雨時々霧雨一時曇,8,1,雨時々曇,8,1
2022/7/17,29.8,8,1,22.1,8,1,25.4,8,1,1.5,0,8,1,0,1,8,1,89,8,1,曇一時晴,8,1,晴時々曇,8,1
2022/7/18,32.2,8,1,23.1,8,1,27.5,8,1,0.0,0,8,1,0,1,8,1,79,8,1,薄曇一時晴,8,1,曇,8,1
2022/7/19,31.6,8,1,25.6,8,1,27.4,8,1,0.0,0,8,1,0,1,8,1,83,8,1,雨時々曇,8,1,曇一時晴,8,1
2022/7/20,34.5,8,1,24.8,8,1,29.7,8,1,0.0,0,8,1,0,1,8,1,65,8,1,薄曇,8,1,曇時々晴,8,1
2022/7/21,32.8,8,1,25.0,8,1,28.1,8,1,0.0,0,8,1,0,1,8,1,74,8,1,薄曇後一時雨,8,1,曇一時雨,8,1
2022/7/22,32.8,8,1,26.1,8,1,28.3,8,1,1.5,0,8,1,0,1,8,1,81,8,1,曇時々晴一時雨,8,1,晴後一時曇,8,1
2022/7/23,33.6,8,1,25.1,8,1,28.7,8,1,0,1,8,1,0,1,8,1,74,8,1,晴,8,1,晴時々曇,8,1
2022/7/24,32.8,8,1,24.9,8,1,28.3,8,1,0,1,8,1,0,1,8,1,73,8,1,晴時々曇,8,1,晴時々薄曇,8,1
2022/7/25,33.5,8,1,25.5,8,1,29.2,8,1,0.0,0,8,1,0,1,8,1,73,8,1,晴時々薄曇,8,1,曇時々雨,8,1
2022/7/26,29.1,8,1,24.9,8,1,26.6,8,1,45.5,0,8,1,0,1,8,1,94,8,1,大雨時々曇,8,1,曇,8,1
2022/7/27,33.6,8,1,26.2,8,1,29.4,8,1,0,1,8,1,0,1,8,1,76,8,1,曇時々晴,8,1,晴,8,1
2022/7/28,32.9,8,1,25.5,8,1,28.8,8,1,1.0,0,8,1,0,1,8,1,80,8,1,晴時々薄曇,8,1,曇一時雨,8,1
2022/7/29,33.9,8,1,24.6,8,1,29.1,8,1,0,1,8,1,0,1,8,1,76,8,1,晴一時曇,8,1,晴後一時曇,8,1
2022/7/30,34.5,8,1,26.5,8,1,29.9,8,1,0,1,8,1,0,1,8,1,75,8,1,晴,8,1,晴,8,1
2022/7/31,35.0,8,1,27.2,8,1,30.8,8,1,0,1,8,1,0,1,8,1,74,8,1,晴,8,1,晴時々薄曇,8,1
2022/8/1,35.9,8,1,27.1,8,1,30.6,8,1,0.0,0,8,1,0,1,8,1,72,8,1,薄曇時々晴,8,1,曇,8,1
2022/8/2,35.9,8,1,27.6,8,1,31.6,8,1,0.0,0,8,1,0,1,8,1,71,8,1,薄曇一時晴,8,1,薄曇後晴,8,1
2022/8/3,36.1,8,1,28.2,8,1,31.5,8,1,0.0,0,8,1,0,1,8,1,75,8,1,曇時々晴一時雨、雷を伴う,8,1,曇後一時雨、雷を伴う,8,1
2022/8/4,29.7,8,1,22.2,8,1,24.6,8,1,18.0,0,8,1,0,1,8,1,89,8,1,曇時々雨、雷を伴う,8,1,曇時々雨、雷を伴う,8,1
2022/8/5,27.7,8,1,21.6,8,1,23.8,8,1,0.0,0,8,1,0,1,8,1,83,8,1,曇,8,1,曇,8,1
2022/8/6,28.8,8,1,22.3,8,1,25.2,8,1,0,1,8,1,0,1,8,1,73,8,1,曇,8,1,曇,8,1
2022/8/7,33.0,8,1,24.4,8,1,27.6,8,1,0.0,0,8,1,0,1,8,1,80,8,1,曇,8,1,晴,8,1
2022/8/8,33.9,8,1,26.2,8,1,29.8,8,1,0,1,8,1,0,1,8,1,75,8,1,晴,8,1,薄曇一時晴,8,1
2022/8/9,35.7,8,1,27.7,8,1,30.9,8,1,0,1,8,1,0,1,8,1,69,8,1,薄曇後晴,8,1,晴,8,1
2022/8/10,35.3,8,1,27.5,8,1,30.5,8,1,0,1,8,1,0,1,8,1,70,8,1,晴,8,1,薄曇後晴,8,1
2022/8/11,34.3,8,1,26.8,8,1,29.5,8,1,0,1,8,1,0,1,8,1,75,8,1,晴時々薄曇,8,1,晴後時々曇,8,1
2022/8/12,32.0,8,1,25.3,8,1,28.3,8,1,2.0,0,8,1,0,1,8,1,81,8,1,曇時々雨一時晴,8,1,雨時々曇,8,1
2022/8/13,28.6,8,1,23.8,8,1,25.5,8,1,47.5,0,8,1,0,1,8,1,94,8,1,雨一時曇、雷を伴う,8,1,晴時々雨一時曇,8,1
2022/8/14,33.3,8,1,23.7,8,1,28.2,8,1,0.0,0,8,1,0,1,8,1,84,8,1,曇,8,1,晴時々薄曇,8,1
2022/8/15,34.0,8,1,25.9,8,1,29.4,8,1,0,1,8,1,0,1,8,1,78,8,1,薄曇,8,1,晴時々薄曇,8,1
2022/8/16,36.4,8,1,27.9,8,1,31.0,8,1,0.0,0,8,1,0,1,8,1,70,8,1,薄曇,8,1,曇一時雨,8,1
2022/8/17,32.3,8,1,23.4,8,1,27.3,8,1,5.0,0,8,1,0,1,8,1,77,8,1,雨時々曇一時晴,8,1,曇時々雨,8,1
2022/8/18,31.1,8,1,23.7,8,1,26.8,8,1,13.0,0,8,1,0,1,8,1,81,8,1,雨後晴一時曇,8,1,晴,8,1
2022/8/19,32.5,8,1,22.7,8,1,27.5,8,1,0,1,8,1,0,1,8,1,62,8,1,晴,8,1,晴後時々薄曇,8,1
2022/8/20,31.2,8,1,23.8,8,1,26.4,8,1,1.5,0,8,1,0,1,8,1,82,8,1,曇後時々雨,8,1,雨時々曇,8,1
2022/8/21,29.0,8,1,23.8,8,1,26.0,8,1,1.0,0,8,1,0,1,8,1,87,8,1,曇一時雨,8,1,曇後一時雨,8,1
2022/8/22,29.5,8,1,23.6,8,1,26.2,8,1,0.0,0,8,1,0,1,8,1,82,8,1,曇,8,1,曇,8,1
2022/8/23,33.5,8,1,24.7,8,1,28.7,8,1,0,1,8,1,0,1,8,1,83,8,1,曇後一時晴,8,1,晴時々曇,8,1
2022/8/24,32.7,8,1,22.6,8,1,27.8,8,1,2.0,0,8,1,0,1,8,1,79,8,1,曇時々雨一時晴,8,1,曇時々雨,8,1
2022/8/25,29.3,8,1,23.0,8,1,25.7,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇,8,1,曇,8,1
2022/8/26,31.3,8,1,24.2,8,1,27.0,8,1,3.5,0,8,1,0,1,8,1,89,8,1,曇後一時雨,8,1,曇後一時雨,8,1
2022/8/27,33.9,8,1,26.5,8,1,29.0,8,1,0.0,0,8,1,0,1,8,1,80,8,1,晴一時曇,8,1,晴後曇,8,1
2022/8/28,28.1,8,1,21.4,8,1,23.7,8,1,5.0,0,8,1,0,1,8,1,87,8,1,雨時々曇一時晴,8,1,曇後一時晴,8,1
2022/8/29,28.0,8,1,18.6,8,1,23.3,8,1,0.5,0,8,1,0,1,8,1,69,8,1,曇時々晴一時雨,8,1,曇一時雨,8,1
2022/8/30,26.2,8,1,20.2,8,1,22.8,8,1,5.0,0,8,1,0,1,8,1,88,8,1,曇時々雨,8,1,霧雨時々曇一時雨,8,1
2022/8/31,32.5,8,1,22.3,8,1,27.1,8,1,1.0,0,8,1,0,1,8,1,85,8,1,曇後一時晴,8,1,晴後曇時々雨,8,1
2022/9/1,32.7,8,1,23.6,8,1,27.1,8,1,23.0,0,8,1,0,1,8,1,90,8,1,曇時々雨一時晴、雷を伴う,8,1,曇一時雨、雷を伴う,8,1
2022/9/2,25.1,8,1,21.4,8,1,23.2,8,1,15.0,0,8,1,0,1,8,1,98,8,1,雨一時曇,8,1,曇一時雨,8,1
2022/9/3,29.1,8,1,21.5,8,1,24.6,8,1,0.0,0,8,1,0,1,8,1,84,8,1,曇後一時晴,8,1,晴後曇,8,1
2022/9/4,31.8,8,1,23.1,8,1,26.1,8,1,0.0,0,8,1,0,1,8,1,81,8,1,晴時々曇,8,1,曇一時晴,8,1
2022/9/5,31.3,8,1,23.9,8,1,26.6,8,1,0,1,8,1,0,1,8,1,80,8,1,曇後晴,8,1,曇時々晴後一時雨,8,1
2022/9/6,32.0,8,1,23.9,8,1,27.8,8,1,0.0,0,8,1,0,1,8,1,82,8,1,晴後一時曇,8,1,曇時々晴,8,1
2022/9/7,30.0,8,1,24.4,8,1,26.8,8,1,6.0,0,8,1,0,1,8,1,90,8,1,曇時々雨,8,1,雨時々曇、雷を伴う,8,1
2022/9/8,26.0,8,1,21.4,8,1,23.5,8,1,1.0,0,8,1,0,1,8,1,91,8,1,曇時々雨,8,1,曇時々雨,8,1
2022/9/9,28.8,8,1,21.6,8,1,24.5,8,1,0.5,0,8,1,0,1,8,1,87,8,1,曇一時雨,8,1,曇一時晴,8,1
2022/9/10,30.6,8,1,22.0,8,1,25.3,8,1,0,1,8,1,0,1,8,1,70,8,1,晴一時曇,8,1,晴後曇,8,1
2022/9/11,28.3,8,1,21.3,8,1,24.4,8,1,0.0,0,8,1,0,1,8,1,72,8,1,曇,8,1,曇後一時晴,8,1
2022/9/12,30.9,8,1,22.3,8,1,25.8,8,1,1.5,0,8,1,0,1,8,1,74,8,1,薄曇時々晴,8,1,曇時々雨,8,1
2022/9/13,31.2,8,1,22.0,8,1,26.1,8,1,0.0,0,8,1,0,1,8,1,83,8,1,曇,8,1,晴時々薄曇,8,1
2022/9/14,32.3,8,1,22.9,8,1,26.7,8,1,0,1,8,1,0,1,8,1,76,8,1,薄曇時々晴,8,1,曇時々晴,8,1
2022/9/15,27.1,8,1,20.9,8,1,23.6,8,1,0,1,8,1,0,1,8,1,70,8,1,曇,8,1,晴時々曇,8,1
2022/9/16,31.1,8,1,19.5,8,1,25.1,8,1,0,1,8,1,0,1,8,1,65,8,1,晴,8,1,曇時々晴,8,1
2022/9/17,31.1,8,1,22.8,8,1,26.9,8,1,0.0,0,8,1,0,1,8,1,73,8,1,薄曇,8,1,曇一時雨,8,1
2022/9/18,26.7,8,1,23.7,8,1,25.2,8,1,72.5,0,8,1,0,1,8,1,99,8,1,大雨時々曇、雷を伴う,8,1,曇一時雨,8,1
2022/9/19,30.8,8,1,24.7,8,1,27.1,8,1,18.5,0,8,1,0,1,8,1,92,8,1,曇時々雨,8,1,曇時々雨,8,1
2022/9/20,27.8,8,1,17.0,8,1,22.3,8,1,50.0,0,8,1,0,1,8,1,94,8,1,大雨,8,1,雨時々曇,8,1
2022/9/21,24.2,8,1,16.5,8,1,19.5,8,1,0.0,0,8,1,0,1,8,1,75,8,1,曇一時晴,8,1,曇,8,1
2022/9/22,24.9,8,1,17.2,8,1,20.3,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇後一時雨,8,1,雨時々曇,8,1
2022/9/23,25.1,8,1,19.0,8,1,21.7,8,1,9.5,0,8,1,0,1,8,1,91,8,1,曇時々雨,8,1,大雨時々曇,8,1
2022/9/24,25.8,8,1,20.5,8,1,23.1,8,1,112.5,0,8,1,0,1,8,1,100,8,1,大雨時々曇、雷を伴う,8,1,曇時々雨一時晴,8,1
2022/9/25,27.6,8,1,20.1,8,1,22.9,8,1,0,1,8,1,0,1,8,1,75,8,1,晴一時曇,8,1,晴一時曇,8,1
2022/9/26,29.1,8,1,18.5,8,1,23.3,8,1,0,1,8,1,0,1,8,1,75,8,1,快晴,8,1,快晴,8,1
2022/9/27,29.0,8,1,19.4,8,1,23.2,8,1,0,1,8,1,0,1,8,1,76,8,1,晴後曇,8,1,薄曇後一時晴,8,1
2022/9/28,27.5,8,1,18.7,8,1,22.8,8,1,0.0,0,8,1,0,1,8,1,63,8,1,晴,8,1,曇一時雨,8,1
2022/9/29,26.7,8,1,20.3,8,1,22.4,8,1,0.0,0,8,1,0,1,8,1,73,8,1,曇,8,1,曇時々雨,8,1
2022/9/30,28.3,8,1,19.2,8,1,23.2,8,1,0.0,0,8,1,0,1,8,1,71,8,1,晴,8,1,晴,8,1
2022/10/1,29.2,8,1,19.8,8,1,23.6,8,1,0.0,0,8,1,0,1,8,1,67,8,1,晴,8,1,晴後一時薄曇,8,1
2022/10/2,29.6,8,1,18.9,8,1,23.5,8,1,0,1,8,1,0,1,8,1,64,8,1,快晴,8,1,曇時々晴,8,1
2022/10/3,27.6,8,1,20.1,8,1,23.0,8,1,0,1,8,1,0,1,8,1,77,8,1,曇,8,1,晴,8,1
2022/10/4,29.5,8,1,20.5,8,1,25.2,8,1,0.0,0,8,1,0,1,8,1,71,8,1,晴時々薄曇,8,1,晴時々薄曇,8,1
2022/10/5,25.2,8,1,14.3,8,1,19.8,8,1,14.0,0,8,1,0,1,8,1,88,8,1,雨一時曇,8,1,雨時々曇,8,1
2022/10/6,15.0,8,1,11.4,8,1,13.1,8,1,9.0,0,8,1,0,1,8,1,92,8,1,雨後一時曇,8,1,曇,8,1
2022/10/7,13.3,8,1,11.3,8,1,12.4,8,1,53.0,0,8,1,0,1,8,1,94,8,1,大雨,8,1,曇時々雨,8,1
2022/10/8,20.9,8,1,12.1,8,1,16.1,8,1,0.0,0,8,1,0,1,8,1,86,8,1,曇,8,1,曇時々晴,8,1
2022/10/9,21.1,8,1,14.3,8,1,17.0,8,1,7.5,0,8,1,0,1,8,1,84,8,1,曇後一時雨,8,1,雨,8,1
2022/10/10,22.8,8,1,14.7,8,1,18.1,8,1,9.0,0,8,1,0,1,8,1,95,8,1,曇後一時晴,8,1,薄曇,8,1
2022/10/11,25.8,8,1,17.6,8,1,21.6,8,1,0,1,8,1,0,1,8,1,65,8,1,薄曇,8,1,曇,8,1
2022/10/12,20.0,8,1,17.4,8,1,18.5,8,1,0.0,0,8,1,0,1,8,1,68,8,1,曇時々雨,8,1,雨時々曇,8,1
2022/10/13,17.9,8,1,14.9,8,1,15.8,8,1,9.5,0,8,1,0,1,8,1,91,8,1,雨時々曇,8,1,雨一時曇,8,1
2022/10/14,20.5,8,1,14.9,8,1,17.9,8,1,5.0,0,8,1,0,1,8,1,91,8,1,曇時々雨,8,1,曇後一時霧雨,8,1
2022/10/15,24.7,8,1,17.5,8,1,20.2,8,1,0.0,0,8,1,0,1,8,1,79,8,1,曇一時雨,8,1,晴一時曇,8,1
2022/10/16,25.5,8,1,16.1,8,1,20.0,8,1,0.0,0,8,1,0,1,8,1,82,8,1,曇後一時晴,8,1,曇,8,1
2022/10/17,21.9,8,1,18.7,8,1,20.1,8,1,1.5,0,8,1,0,1,8,1,93,8,1,曇時々雨,8,1,雨一時曇,8,1
2022/10/18,18.8,8,1,13.0,8,1,16.2,8,1,4.0,0,8,1,0,1,8,1,85,8,1,曇,8,1,雨時々曇,8,1
2022/10/19,18.8,8,1,11.4,8,1,14.6,8,1,1.5,0,8,1,0,1,8,1,70,8,1,曇時々晴,8,1,晴,8,1
2022/10/20,20.7,8,1,9.7,8,1,14.7,8,1,0,1,8,1,0,1,8,1,58,8,1,快晴,8,1,快晴,8,1
2022/10/21,23.2,8,1,10.9,8,1,16.7,8,1,0,1,8,1,0,1,8,1,68,8,1,晴,8,1,曇,8,1
2022/10/22,20.8,8,1,14.1,8,1,16.6,8,1,0,1,8,1,0,1,8,1,77,8,1,曇,8,1,曇時々晴,8,1
2022/10/23,23.8,8,1,13.1,8,1,18.2,8,1,0,1,8,1,0,1,8,1,71,8,1,晴後時々薄曇,8,1,曇時々晴一時雨,8,1
2022/10/24,17.2,8,1,11.9,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,77,8,1,曇時々雨,8,1,曇時々雨,8,1
2022/10/25,14.4,8,1,10.2,8,1,12.8,8,1,1.0,0,8,1,0,1,8,1,58,8,1,曇,8,1,曇時々雨,8,1
2022/10/26,18.9,8,1,9.5,8,1,13.8,8,1,3.0,0,8,1,0,1,8,1,59,8,1,快晴,8,1,快晴,8,1
2022/10/27,17.7,8,1,8.5,8,1,12.8,8,1,0,1,8,1,0,1,8,1,65,8,1,曇時々晴,8,1,薄曇時々晴,8,1
2022/10/28,19.2,8,1,9.9,8,1,13.5,8,1,0,1,8,1,0,1,8,1,73,8,1,曇後晴,8,1,快晴,8,1
2022/10/29,22.0,8,1,10.8,8,1,15.8,8,1,0,1,8,1,0,1,8,1,59,8,1,晴,8,1,晴一時曇,8,1
2022/10/30,19.2,8,1,10.2,8,1,13.8,8,1,0,1,8,1,0,1,8,1,58,8,1,晴時々薄曇,8,1,快晴,8,1
2022/10/31,20.1,8,1,10.3,8,1,14.7,8,1,0,1,8,1,0,1,8,1,62,8,1,快晴,8,1,晴後薄曇,8,1
2022/11/1,17.6,8,1,12.1,8,1,14.8,8,1,0.0,0,8,1,0,1,8,1,69,8,1,曇,8,1,曇時々雨後晴,8,1
2022/11/2,22.8,8,1,11.6,8,1,16.7,8,1,0.0,0,8,1,0,1,8,1,72,8,1,快晴,8,1,晴,8,1
2022/11/3,24.3,8,1,12.8,8,1,17.8,8,1,0,1,8,1,0,1,8,1,70,8,1,晴,8,1,晴一時曇,8,1
2022/11/4,21.0,8,1,11.9,8,1,15.5,8,1,0.0,0,8,1,0,1,8,1,73,8,1,晴後時々曇,8,1,曇一時雨,8,1
2022/11/5,17.3,8,1,11.7,8,1,14.0,8,1,0.0,0,8,1,0,1,8,1,56,8,1,曇時々晴,8,1,晴一時曇,8,1
2022/11/6,18.4,8,1,10.0,8,1,13.5,8,1,0,1,8,1,0,1,8,1,61,8,1,晴,8,1,晴一時薄曇,8,1
2022/11/7,18.2,8,1,9.6,8,1,13.7,8,1,0,1,8,1,0,1,8,1,70,8,1,曇時々晴,8,1,晴時々曇,8,1
2022/11/8,22.2,8,1,11.0,8,1,15.9,8,1,0,1,8,1,0,1,8,1,55,8,1,快晴,8,1,快晴,8,1
2022/11/9,19.2,8,1,10.4,8,1,14.6,8,1,0,1,8,1,0,1,8,1,58,8,1,晴一時曇,8,1,晴,8,1
2022/11/10,21.8,8,1,9.9,8,1,15.2,8,1,0,1,8,1,0,1,8,1,64,8,1,晴後曇,8,1,快晴,8,1
2022/11/11,21.6,8,1,10.4,8,1,16.1,8,1,0,1,8,1,0,1,8,1,66,8,1,快晴,8,1,晴一時曇,8,1
2022/11/12,21.8,8,1,13.1,8,1,16.6,8,1,0,1,8,1,0,1,8,1,77,8,1,晴一時曇,8,1,快晴,8,1
2022/11/13,24.1,8,1,13.0,8,1,18.0,8,1,0.5,0,8,1,0,1,8,1,82,8,1,薄曇時々雨一時晴,8,1,晴時々曇一時雨,8,1
2022/11/14,18.8,8,1,14.2,8,1,16.1,8,1,0.0,0,8,1,0,1,8,1,52,8,1,晴時々曇一時雨,8,1,雨時々曇,8,1
2022/11/15,14.4,8,1,9.4,8,1,11.1,8,1,6.0,0,8,1,0,1,8,1,93,8,1,雨後一時晴,8,1,晴,8,1
2022/11/16,17.3,8,1,8.3,8,1,12.4,8,1,0,1,8,1,0,1,8,1,66,8,1,快晴,8,1,晴一時曇,8,1
2022/11/17,17.7,8,1,7.7,8,1,12.8,8,1,0,1,8,1,0,1,8,1,58,8,1,曇一時晴,8,1,薄曇後晴,8,1
2022/11/18,17.9,8,1,9.2,8,1,13.2,8,1,0,1,8,1,0,1,8,1,67,8,1,晴,8,1,晴一時曇,8,1
2022/11/19,18.5,8,1,8.9,8,1,13.7,8,1,0,1,8,1,0,1,8,1,61,8,1,晴後時々薄曇,8,1,曇一時晴,8,1
2022/11/20,13.7,8,1,10.3,8,1,11.6,8,1,6.0,0,8,1,0,1,8,1,80,8,1,曇後雨,8,1,雨後曇,8,1
2022/11/21,17.8,8,1,10.8,8,1,13.4,8,1,3.0,0,8,1,0,1,8,1,93,8,1,雨時々曇後晴,8,1,晴一時薄曇,8,1
2022/11/22,20.4,8,1,10.1,8,1,15.4,8,1,0.0,0,8,1,0,1,8,1,74,8,1,晴後薄曇,8,1,曇後時々雨,8,1
2022/11/23,15.3,8,1,10.3,8,1,11.7,8,1,42.0,0,8,1,0,1,8,1,93,8,1,雨,8,1,雨時々曇後晴,8,1
2022/11/24,20.9,8,1,9.5,8,1,15.3,8,1,0.5,0,8,1,0,1,8,1,66,8,1,晴後薄曇,8,1,曇後晴一時雨,8,1
2022/11/25,17.8,8,1,10.5,8,1,13.5,8,1,0.5,0,8,1,0,1,8,1,67,8,1,快晴,8,1,晴後曇一時雨,8,1
2022/11/26,16.6,8,1,10.5,8,1,12.7,8,1,1.0,0,8,1,0,1,8,1,81,8,1,曇一時雨,8,1,晴一時曇,8,1
2022/11/27,19.2,8,1,10.8,8,1,14.4,8,1,0,1,8,1,0,1,8,1,54,8,1,快晴,8,1,曇時々晴,8,1
2022/11/28,14.3,8,1,8.4,8,1,11.7,8,1,0.0,0,8,1,0,1,8,1,65,8,1,曇,8,1,曇一時晴,8,1
2022/11/29,21.3,8,1,11.6,8,1,16.7,8,1,10.5,0,8,1,0,1,8,1,84,8,1,曇時々雨,8,1,大雨時々曇,8,1
2022/11/30,20.6,8,1,13.4,8,1,16.6,8,1,32.5,0,8,1,0,1,5,1,81,8,1,曇,8,1,曇,8,1
2022/12/1,13.6,8,1,8.4,8,1,10.1,8,1,0.5,0,8,1,0,1,8,1,74,8,1,雨時々曇,8,1,曇,8,1
2022/12/2,13.3,8,1,6.1,8,1,9.4,8,1,0,1,8,1,0,1,8,1,60,8,1,曇時々晴,8,1,晴時々曇,8,1
2022/12/3,11.7,8,1,5.4,8,1,7.8,8,1,0,1,8,1,0,1,8,1,67,8,1,曇後一時晴,8,1,晴,8,1
2022/12/4,15.9,8,1,4.9,8,1,10.2,8,1,0,1,8,1,0,1,8,1,66,8,1,晴後曇,8,1,曇一時雨,8,1
2022/12/5,10.3,8,1,5.2,8,1,7.6,8,1,19.5,0,8,1,0,1,8,1,78,8,1,雨時々曇,8,1,雨,8,1
2022/12/6,8.6,8,1,4.1,8,1,6.1,8,1,9.5,0,8,1,0,1,8,1,94,8,1,雨後曇,8,1,晴,8,1
2022/12/7,14.2,8,1,3.6,8,1,8.5,8,1,0,1,8,1,0,1,8,1,71,8,1,晴一時薄曇,8,1,晴一時薄曇,8,1
2022/12/8,14.9,8,1,4.3,8,1,9.3,8,1,0,1,8,1,0,1,8,1,62,8,1,快晴,8,1,晴時々薄曇,8,1
2022/12/9,13.8,8,1,5.0,8,1,9.3,8,1,0,1,8,1,0,1,8,1,66,8,1,晴一時曇,8,1,晴時々薄曇,8,1
2022/12/10,15.8,8,1,5.0,8,1,10.4,8,1,0,1,8,1,0,1,8,1,65,8,1,晴,8,1,晴時々薄曇,8,1
2022/12/11,15.2,8,1,6.4,8,1,9.5,8,1,0.0,0,8,1,0,1,8,1,72,8,1,薄曇時々雨一時晴,8,1,曇時々雨一時晴,8,1
2022/12/12,11.8,8,1,5.8,8,1,8.2,8,1,0,1,8,1,0,1,8,1,59,8,1,晴,8,1,晴後雨時々曇,8,1
2022/12/13,10.1,8,1,5.3,8,1,7.2,8,1,3.5,0,8,1,0,1,8,1,87,8,1,雨時々曇後晴,8,1,快晴,8,1
2022/12/14,15.4,8,1,4.9,8,1,9.2,8,1,0,1,8,1,0,1,8,1,52,8,1,晴,8,1,晴,8,1
2022/12/15,12.4,8,1,3.0,8,1,7.0,8,1,0,1,8,1,0,1,8,1,47,8,1,晴一時曇,8,1,快晴,8,1
2022/12/16,14.1,8,1,2.3,8,1,8.2,8,1,0,1,8,1,0,1,8,1,51,8,1,快晴,8,1,晴後曇,8,1
2022/12/17,10.1,8,1,4.5,8,1,6.7,8,1,3.5,0,8,1,0,1,8,1,64,8,1,曇,8,1,雨時々曇,8,1
2022/12/18,11.3,8,1,2.8,8,1,6.5,8,1,2.5,0,8,1,0,1,8,1,57,8,1,晴一時雨,8,1,快晴,8,1
2022/12/19,10.1,8,1,0.0,8,1,4.9,8,1,0,1,8,1,0,1,8,1,38,8,1,快晴,8,1,快晴,8,1
2022/12/20,10.9,8,1,0.8,8,1,5.4,8,1,0,1,8,1,0,1,8,1,48,8,1,快晴,8,1,晴後曇,8,1
2022/12/21,9.9,8,1,2.8,8,1,6.5,8,1,0.0,0,8,1,0,1,8,1,60,8,1,曇後一時晴,8,1,曇時々雨,8,1
2022/12/22,10.7,8,1,4.1,8,1,7.2,8,1,17.5,0,8,1,0,1,8,1,86,8,1,雨後晴時々曇,8,1,晴,8,1
2022/12/23,8.4,8,1,2.2,8,1,5.4,8,1,0,1,8,1,0,1,8,1,29,8,1,快晴,8,1,快晴,8,1
2022/12/24,11.5,8,1,-0.1,8,1,6.2,8,1,0,1,8,1,0,1,8,1,42,8,1,快晴,8,1,快晴,8,1
2022/12/25,13.1,8,1,1.8,8,1,6.9,8,1,0,1,8,1,0,1,8,1,49,8,1,晴,8,1,晴,8,1
2022/12/26,11.4,8,1,1.8,8,1,6.3,8,1,0,1,8,1,0,1,8,1,46,8,1,晴時々薄曇,8,1,快晴,8,1
